x-axis,1,2,3,
-8.60E-05,1.43E+00,5.32E-01,5.45E-01,0.012890625
-8.55E-05,1.40E+00,5.24E-01,5.34E-01,0.01015625
-8.50E-05,1.36E+00,5.15E-01,5.24E-01,0.00859375
-8.45E-05,1.33E+00,5.06E-01,5.13E-01,0.006640625
-8.40E-05,1.29E+00,4.95E-01,5.00E-01,0.005078125
-8.35E-05,1.26E+00,4.86E-01,4.89E-01,0.003515625
-8.30E-05,1.22E+00,4.74E-01,4.77E-01,0.002734375
-8.25E-05,1.18E+00,4.64E-01,4.64E-01,0.000390625
-8.20E-05,1.13E+00,4.49E-01,4.50E-01,0.001171875
-8.15E-05,1.09E+00,4.36E-01,4.36E-01,0
-8.10E-05,1.05E+00,4.20E-01,4.21E-01,0.001171875
-8.05E-05,1.00E+00,4.07E-01,4.06E-01,0.00078125
-8.00E-05,9.51E-01,3.88E-01,3.90E-01,0.00234375
-7.95E-05,9.02E-01,3.72E-01,3.74E-01,0.0015625
-7.90E-05,8.52E-01,3.56E-01,3.57E-01,0.0015625
-7.85E-05,7.97E-01,3.39E-01,3.41E-01,0.001953125
-7.80E-05,7.50E-01,3.23E-01,3.24E-01,0.00078125
-7.75E-05,6.91E-01,3.08E-01,3.08E-01,0.000390625
-7.70E-05,6.41E-01,2.93E-01,2.91E-01,0.00234375
-7.65E-05,5.86E-01,2.78E-01,2.73E-01,0.0046875
-7.60E-05,5.25E-01,2.60E-01,2.55E-01,0.005078125
-7.55E-05,4.79E-01,2.43E-01,2.36E-01,0.007421875
-7.50E-05,4.30E-01,2.23E-01,2.18E-01,0.00546875
-7.45E-05,3.63E-01,2.05E-01,2.00E-01,0.005859375
-7.40E-05,3.07E-01,1.88E-01,1.80E-01,0.008203125
-7.35E-05,2.42E-01,1.66E-01,1.60E-01,0.00625
-7.30E-05,1.89E-01,1.44E-01,1.40E-01,0.004296875
-7.25E-05,1.23E-01,1.26E-01,1.20E-01,0.005859375
-7.20E-05,6.25E-02,1.04E-01,1.00E-01,0.00390625
-7.15E-05,7.81E-03,8.52E-02,8.24E-02,0.002734375
-7.10E-05,-4.88E-02,6.48E-02,6.21E-02,0.002734375
-7.05E-05,-1.09E-01,4.38E-02,4.22E-02,0.0015625
-7.00E-05,-1.64E-01,2.58E-02,2.11E-02,0.0046875
-6.95E-05,-2.25E-01,5.08E-03,1.17E-03,0.00390625
-6.90E-05,-2.87E-01,-1.25E-02,-1.84E-02,0.005859375
-6.85E-05,-3.52E-01,-3.01E-02,-3.59E-02,0.005859375
-6.80E-05,-4.16E-01,-4.84E-02,-5.59E-02,0.007421875
-6.75E-05,-4.77E-01,-6.60E-02,-7.62E-02,0.01015625
-6.70E-05,-5.41E-01,-8.63E-02,-9.69E-02,0.010546875
-6.65E-05,-6.02E-01,-1.04E-01,-1.16E-01,0.012109375
-6.60E-05,-6.58E-01,-1.22E-01,-1.36E-01,0.013671875
-6.55E-05,-7.11E-01,-1.41E-01,-1.55E-01,0.013671875
-6.50E-05,-7.68E-01,-1.59E-01,-1.73E-01,0.014453125
-6.45E-05,-8.28E-01,-1.79E-01,-1.93E-01,0.0140625
-6.40E-05,-8.89E-01,-1.98E-01,-2.13E-01,0.014453125
-6.35E-05,-9.41E-01,-2.19E-01,-2.32E-01,0.013671875
-6.30E-05,-1.01E+00,-2.38E-01,-2.51E-01,0.012890625
-6.25E-05,-1.06E+00,-2.57E-01,-2.69E-01,0.012109375
-6.20E-05,-1.12E+00,-2.77E-01,-2.88E-01,0.0109375
-6.15E-05,-1.17E+00,-2.96E-01,-3.05E-01,0.009375
-6.10E-05,-1.22E+00,-3.14E-01,-3.23E-01,0.009765625
-6.05E-05,-1.28E+00,-3.30E-01,-3.40E-01,0.009765625
-6.00E-05,-1.33E+00,-3.47E-01,-3.56E-01,0.00859375
-5.95E-05,-1.38E+00,-3.62E-01,-3.72E-01,0.009765625
-5.90E-05,-1.43E+00,-3.76E-01,-3.89E-01,0.0125
-5.85E-05,-1.47E+00,-3.92E-01,-4.05E-01,0.01328125
-5.80E-05,-1.52E+00,-4.05E-01,-4.20E-01,0.014453125
-5.75E-05,-1.56E+00,-4.20E-01,-4.36E-01,0.015234375
-5.70E-05,-1.60E+00,-4.32E-01,-4.50E-01,0.0171875
-5.65E-05,-1.65E+00,-4.48E-01,-4.64E-01,0.016015625
-5.60E-05,-1.69E+00,-4.59E-01,-4.78E-01,0.01875
-5.55E-05,-1.73E+00,-4.72E-01,-4.92E-01,0.019921875
-5.50E-05,-1.77E+00,-4.85E-01,-5.05E-01,0.019921875
-5.45E-05,-1.80E+00,-4.97E-01,-5.17E-01,0.019921875
-5.40E-05,-1.84E+00,-5.10E-01,-5.29E-01,0.01875
-5.35E-05,-1.88E+00,-5.22E-01,-5.39E-01,0.0171875
-5.30E-05,-1.91E+00,-5.33E-01,-5.49E-01,0.01640625
-5.25E-05,-1.94E+00,-5.43E-01,-5.59E-01,0.016796875
-5.20E-05,-1.97E+00,-5.52E-01,-5.70E-01,0.0171875
-5.15E-05,-1.99E+00,-5.62E-01,-5.79E-01,0.016796875
-5.10E-05,-2.02E+00,-5.71E-01,-5.86E-01,0.01484375
-5.05E-05,-2.04E+00,-5.82E-01,-5.94E-01,0.0125
-5.00E-05,-2.07E+00,-5.87E-01,-6.01E-01,0.0140625
-4.95E-05,-2.09E+00,-5.96E-01,-6.09E-01,0.0125
-4.90E-05,-2.11E+00,-6.01E-01,-6.15E-01,0.0140625
-4.85E-05,-2.12E+00,-6.07E-01,-6.21E-01,0.013671875
-4.80E-05,-2.13E+00,-6.13E-01,-6.25E-01,0.012109375
-4.75E-05,-2.15E+00,-6.19E-01,-6.30E-01,0.01171875
-4.70E-05,-2.16E+00,-6.25E-01,-6.34E-01,0.009375
-4.65E-05,-2.17E+00,-6.27E-01,-6.37E-01,0.009765625
-4.60E-05,-2.18E+00,-6.34E-01,-6.39E-01,0.005859375
-4.55E-05,-2.18E+00,-6.36E-01,-6.42E-01,0.005859375
-4.50E-05,-2.18E+00,-6.39E-01,-6.43E-01,0.003515625
-4.45E-05,-2.19E+00,-6.40E-01,-6.43E-01,0.003125
-4.40E-05,-2.19E+00,-6.39E-01,-6.43E-01,0.00390625
-4.35E-05,-2.19E+00,-6.37E-01,-6.43E-01,0.005859375
-4.30E-05,-2.18E+00,-6.32E-01,-6.41E-01,0.008984375
-4.25E-05,-2.18E+00,-6.27E-01,-6.39E-01,0.012109375
-4.20E-05,-2.17E+00,-6.25E-01,-6.36E-01,0.0109375
-4.15E-05,-2.16E+00,-6.24E-01,-6.33E-01,0.008984375
-4.10E-05,-2.15E+00,-6.23E-01,-6.30E-01,0.00625
-4.05E-05,-2.13E+00,-6.22E-01,-6.25E-01,0.003125
-4.00E-05,-2.12E+00,-6.19E-01,-6.20E-01,0.001171875
-3.95E-05,-2.10E+00,-6.12E-01,-6.14E-01,0.001953125
-3.90E-05,-2.08E+00,-6.05E-01,-6.08E-01,0.00234375
-3.85E-05,-2.06E+00,-5.97E-01,-6.01E-01,0.00390625
-3.80E-05,-2.03E+00,-5.89E-01,-5.94E-01,0.004296875
-3.75E-05,-2.01E+00,-5.80E-01,-5.86E-01,0.005078125
-3.70E-05,-1.98E+00,-5.70E-01,-5.78E-01,0.008203125
-3.65E-05,-1.95E+00,-5.61E-01,-5.68E-01,0.00703125
-3.60E-05,-1.93E+00,-5.52E-01,-5.59E-01,0.006640625
-3.55E-05,-1.89E+00,-5.44E-01,-5.48E-01,0.0046875
-3.50E-05,-1.86E+00,-5.33E-01,-5.39E-01,0.00546875
-3.45E-05,-1.82E+00,-5.21E-01,-5.28E-01,0.006640625
-3.40E-05,-1.79E+00,-5.12E-01,-5.16E-01,0.004296875
-3.35E-05,-1.75E+00,-5.01E-01,-5.04E-01,0.00234375
-3.30E-05,-1.71E+00,-4.89E-01,-4.91E-01,0.001953125
-3.25E-05,-1.67E+00,-4.79E-01,-4.77E-01,0.001953125
-3.20E-05,-1.63E+00,-4.68E-01,-4.63E-01,0.004296875
-3.15E-05,-1.59E+00,-4.57E-01,-4.49E-01,0.008203125
-3.10E-05,-1.55E+00,-4.42E-01,-4.34E-01,0.008203125
-3.05E-05,-1.50E+00,-4.30E-01,-4.20E-01,0.01015625
-3.00E-05,-1.45E+00,-4.14E-01,-4.04E-01,0.009765625
-2.95E-05,-1.40E+00,-4.00E-01,-3.87E-01,0.012890625
-2.90E-05,-1.35E+00,-3.82E-01,-3.71E-01,0.011328125
-2.85E-05,-1.30E+00,-3.66E-01,-3.55E-01,0.01015625
-2.80E-05,-1.25E+00,-3.46E-01,-3.39E-01,0.0078125
-2.75E-05,-1.20E+00,-3.29E-01,-3.21E-01,0.007421875
-2.70E-05,-1.15E+00,-3.10E-01,-3.04E-01,0.006640625
-2.65E-05,-1.09E+00,-2.93E-01,-2.86E-01,0.00703125
-2.60E-05,-1.03E+00,-2.77E-01,-2.68E-01,0.008203125
-2.55E-05,-9.73E-01,-2.62E-01,-2.50E-01,0.011328125
-2.50E-05,-9.16E-01,-2.43E-01,-2.31E-01,0.0125
-2.45E-05,-8.61E-01,-2.27E-01,-2.11E-01,0.01640625
-2.40E-05,-7.99E-01,-2.07E-01,-1.92E-01,0.015234375
-2.35E-05,-7.44E-01,-1.91E-01,-1.73E-01,0.017578125
-2.30E-05,-6.82E-01,-1.70E-01,-1.54E-01,0.015625
-2.25E-05,-6.25E-01,-1.51E-01,-1.35E-01,0.016015625
-2.20E-05,-5.66E-01,-1.33E-01,-1.15E-01,0.01796875
-2.15E-05,-5.04E-01,-1.14E-01,-9.45E-02,0.01953125
-2.10E-05,-4.43E-01,-9.30E-02,-7.50E-02,0.01796875
-2.05E-05,-3.87E-01,-7.34E-02,-5.47E-02,0.01875
-2.00E-05,-3.26E-01,-5.35E-02,-3.55E-02,0.01796875
-1.95E-05,-2.62E-01,-3.52E-02,-1.76E-02,0.017578125
-1.90E-05,-1.99E-01,-1.72E-02,2.34E-03,0.01953125
-1.85E-05,-1.43E-01,3.91E-04,2.30E-02,0.02265625
-1.80E-05,-8.59E-02,1.84E-02,4.38E-02,0.025390625
-1.75E-05,-2.54E-02,3.83E-02,6.37E-02,0.025390625
-1.70E-05,2.93E-02,5.78E-02,8.32E-02,0.025390625
-1.65E-05,8.98E-02,7.77E-02,1.02E-01,0.02421875
-1.60E-05,1.52E-01,9.73E-02,1.22E-01,0.025
-1.55E-05,2.11E-01,1.17E-01,1.42E-01,0.025
-1.50E-05,2.77E-01,1.38E-01,1.62E-01,0.023828125
-1.45E-05,3.34E-01,1.59E-01,1.82E-01,0.0234375
-1.40E-05,3.87E-01,1.79E-01,2.01E-01,0.02265625
-1.35E-05,4.47E-01,1.98E-01,2.19E-01,0.02109375
-1.30E-05,5.00E-01,2.15E-01,2.38E-01,0.022265625
-1.25E-05,5.57E-01,2.32E-01,2.57E-01,0.025390625
-1.20E-05,6.07E-01,2.52E-01,2.75E-01,0.0234375
-1.15E-05,6.62E-01,2.69E-01,2.92E-01,0.0234375
-1.10E-05,7.19E-01,2.88E-01,3.09E-01,0.02109375
-1.05E-05,7.70E-01,3.04E-01,3.25E-01,0.02109375
-1.00E-05,8.24E-01,3.21E-01,3.43E-01,0.02109375
-9.50E-06,8.79E-01,3.39E-01,3.60E-01,0.021484375
-9.00E-06,9.28E-01,3.54E-01,3.75E-01,0.020703125
-8.50E-06,9.69E-01,3.70E-01,3.91E-01,0.021484375
-8.00E-06,1.02E+00,3.84E-01,4.07E-01,0.022265625
-7.50E-06,1.06E+00,3.99E-01,4.22E-01,0.02265625
-7.00E-06,1.11E+00,4.12E-01,4.37E-01,0.025
-6.50E-06,1.16E+00,4.25E-01,4.51E-01,0.026171875
-6.00E-06,1.20E+00,4.39E-01,4.65E-01,0.02578125
-5.50E-06,1.24E+00,4.52E-01,4.78E-01,0.025390625
-5.00E-06,1.28E+00,4.67E-01,4.89E-01,0.02265625
-4.50E-06,1.32E+00,4.78E-01,5.01E-01,0.0234375
-4.00E-06,1.34E+00,4.91E-01,5.13E-01,0.021875
-3.50E-06,1.38E+00,5.00E-01,5.25E-01,0.02421875
-3.00E-06,1.41E+00,5.11E-01,5.35E-01,0.02421875
-2.50E-06,1.44E+00,5.20E-01,5.45E-01,0.025390625
-2.00E-06,1.47E+00,5.27E-01,5.55E-01,0.02734375
-1.50E-06,1.49E+00,5.34E-01,5.64E-01,0.029296875
-1.00E-06,1.53E+00,5.41E-01,5.73E-01,0.03125
-5.00E-07,1.54E+00,5.50E-01,5.81E-01,0.031250001
0.00E+00,1.56E+00,5.58E-01,5.88E-01,0.030078126
5.00E-07,1.58E+00,5.66E-01,5.94E-01,0.027734376
1.00E-06,1.60E+00,5.73E-01,6.01E-01,0.027343751
1.50E-06,1.62E+00,5.81E-01,6.05E-01,0.02421875
2.00E-06,1.63E+00,5.88E-01,6.10E-01,0.02265625
2.50E-06,1.64E+00,5.91E-01,6.15E-01,0.023828125
3.00E-06,1.65E+00,5.97E-01,6.19E-01,0.022265625
3.50E-06,1.66E+00,6.00E-01,6.22E-01,0.021875
4.00E-06,1.67E+00,6.03E-01,6.25E-01,0.021484375
4.50E-06,1.68E+00,6.05E-01,6.26E-01,0.02109375
5.00E-06,1.68E+00,6.09E-01,6.28E-01,0.019140625
5.50E-06,1.68E+00,6.10E-01,6.27E-01,0.0171875
6.00E-06,1.68E+00,6.11E-01,6.27E-01,0.016796875
6.50E-06,1.68E+00,6.10E-01,6.27E-01,0.016796875
7.00E-06,1.68E+00,6.09E-01,6.25E-01,0.01640625
7.50E-06,1.67E+00,6.06E-01,6.24E-01,0.01796875
8.00E-06,1.67E+00,6.02E-01,6.22E-01,0.0203125
8.50E-06,1.66E+00,6.02E-01,6.19E-01,0.0171875
9.00E-06,1.64E+00,5.97E-01,6.16E-01,0.018359375
9.50E-06,1.63E+00,5.94E-01,6.11E-01,0.01640625
1.00E-05,1.62E+00,5.89E-01,6.06E-01,0.016796875
1.05E-05,1.60E+00,5.86E-01,6.00E-01,0.014453125
1.10E-05,1.58E+00,5.80E-01,5.95E-01,0.014453125
1.15E-05,1.56E+00,5.76E-01,5.88E-01,0.01171875
1.20E-05,1.53E+00,5.70E-01,5.80E-01,0.0109375
1.25E-05,1.52E+00,5.63E-01,5.73E-01,0.01015625
1.30E-05,1.49E+00,5.54E-01,5.64E-01,0.009375
1.35E-05,1.46E+00,5.46E-01,5.55E-01,0.008984375
1.40E-05,1.43E+00,5.35E-01,5.45E-01,0.01015625
1.45E-05,1.40E+00,5.26E-01,5.35E-01,0.00859375
1.50E-05,1.37E+00,5.17E-01,5.24E-01,0.00703125
1.55E-05,1.33E+00,5.05E-01,5.13E-01,0.007421875
1.60E-05,1.29E+00,4.93E-01,5.01E-01,0.008203125
1.65E-05,1.26E+00,4.81E-01,4.89E-01,0.007421875
1.70E-05,1.22E+00,4.69E-01,4.77E-01,0.008203125
1.75E-05,1.18E+00,4.55E-01,4.65E-01,0.01015625
1.80E-05,1.14E+00,4.39E-01,4.50E-01,0.010546875
1.85E-05,1.09E+00,4.30E-01,4.36E-01,0.00625
1.90E-05,1.04E+00,4.15E-01,4.22E-01,0.00703125
1.95E-05,1.00E+00,4.01E-01,4.06E-01,0.005078125
2.00E-05,9.53E-01,3.86E-01,3.91E-01,0.005078125
2.05E-05,9.04E-01,3.73E-01,3.74E-01,0.0015625
2.10E-05,8.48E-01,3.56E-01,3.58E-01,0.0015625
2.15E-05,7.97E-01,3.41E-01,3.41E-01,0.00078125
2.20E-05,7.46E-01,3.25E-01,3.25E-01,0
2.25E-05,6.99E-01,3.07E-01,3.07E-01,0.000390625
2.30E-05,6.41E-01,2.91E-01,2.91E-01,0.000390625
2.35E-05,5.86E-01,2.75E-01,2.73E-01,0.0015625
2.40E-05,5.29E-01,2.57E-01,2.55E-01,0.0015625
2.45E-05,4.79E-01,2.39E-01,2.36E-01,0.00234375
2.50E-05,4.26E-01,2.19E-01,2.18E-01,0.0015625
2.55E-05,3.61E-01,2.01E-01,2.00E-01,0.001171875
2.60E-05,3.13E-01,1.79E-01,1.80E-01,0.000390625
2.65E-05,2.44E-01,1.61E-01,1.60E-01,0.00078125
2.70E-05,1.86E-01,1.40E-01,1.41E-01,0.00078125
2.75E-05,1.21E-01,1.21E-01,1.21E-01,0.00078125
2.80E-05,6.45E-02,1.02E-01,1.01E-01,0.0015625
2.85E-05,7.81E-03,8.40E-02,8.20E-02,0.001953125
2.90E-05,-5.08E-02,6.68E-02,6.29E-02,0.00390625
2.95E-05,-1.11E-01,4.77E-02,4.26E-02,0.005078125
3.00E-05,-1.66E-01,2.89E-02,2.19E-02,0.00703125
3.05E-05,-2.30E-01,8.59E-03,1.56E-03,0.00703125
3.10E-05,-2.89E-01,-9.77E-03,-1.80E-02,0.008203125
3.15E-05,-3.52E-01,-2.93E-02,-3.63E-02,0.00703125
3.20E-05,-4.14E-01,-4.84E-02,-5.59E-02,0.007421875
3.25E-05,-4.71E-01,-6.72E-02,-7.62E-02,0.008984375
3.30E-05,-5.39E-01,-8.52E-02,-9.61E-02,0.0109375
3.35E-05,-5.94E-01,-1.04E-01,-1.16E-01,0.012109375
3.40E-05,-6.56E-01,-1.20E-01,-1.36E-01,0.016015625
3.45E-05,-7.09E-01,-1.41E-01,-1.55E-01,0.014453125
3.50E-05,-7.64E-01,-1.57E-01,-1.74E-01,0.01640625
3.55E-05,-8.32E-01,-1.77E-01,-1.93E-01,0.016796875
3.60E-05,-8.93E-01,-1.98E-01,-2.13E-01,0.014453125
3.65E-05,-9.38E-01,-2.20E-01,-2.32E-01,0.012109375
3.70E-05,-9.96E-01,-2.40E-01,-2.52E-01,0.011328125
3.75E-05,-1.06E+00,-2.61E-01,-2.69E-01,0.0078125
3.80E-05,-1.12E+00,-2.79E-01,-2.88E-01,0.00859375
3.85E-05,-1.18E+00,-2.97E-01,-3.05E-01,0.00859375
3.90E-05,-1.23E+00,-3.13E-01,-3.23E-01,0.01015625
3.95E-05,-1.28E+00,-3.30E-01,-3.39E-01,0.009375
4.00E-05,-1.33E+00,-3.44E-01,-3.57E-01,0.012890625
4.05E-05,-1.38E+00,-3.61E-01,-3.72E-01,0.011328125
4.10E-05,-1.43E+00,-3.75E-01,-3.88E-01,0.013671875
4.15E-05,-1.47E+00,-3.92E-01,-4.05E-01,0.01328125
4.20E-05,-1.52E+00,-4.06E-01,-4.20E-01,0.013671875
4.25E-05,-1.56E+00,-4.22E-01,-4.36E-01,0.013671875
4.30E-05,-1.61E+00,-4.36E-01,-4.50E-01,0.014453125
4.35E-05,-1.65E+00,-4.50E-01,-4.64E-01,0.0140625
4.40E-05,-1.69E+00,-4.63E-01,-4.79E-01,0.015625
4.45E-05,-1.73E+00,-4.78E-01,-4.92E-01,0.0140625
4.50E-05,-1.77E+00,-4.92E-01,-5.05E-01,0.012890625
4.55E-05,-1.80E+00,-5.05E-01,-5.17E-01,0.01171875
4.60E-05,-1.84E+00,-5.18E-01,-5.29E-01,0.010546875
4.65E-05,-1.87E+00,-5.31E-01,-5.39E-01,0.0078125
4.70E-05,-1.91E+00,-5.40E-01,-5.49E-01,0.00859375
4.75E-05,-1.94E+00,-5.52E-01,-5.59E-01,0.007421875
4.80E-05,-1.96E+00,-5.60E-01,-5.68E-01,0.008203125
4.85E-05,-2.00E+00,-5.70E-01,-5.78E-01,0.00859375
4.90E-05,-2.02E+00,-5.76E-01,-5.86E-01,0.01015625
4.95E-05,-2.04E+00,-5.86E-01,-5.94E-01,0.0078125
5.00E-05,-2.06E+00,-5.91E-01,-6.01E-01,0.009375
5.05E-05,-2.09E+00,-5.96E-01,-6.08E-01,0.0125
5.10E-05,-2.11E+00,-5.98E-01,-6.15E-01,0.016796875
5.15E-05,-2.12E+00,-6.04E-01,-6.20E-01,0.016015625
5.20E-05,-2.14E+00,-6.09E-01,-6.25E-01,0.01640625
5.25E-05,-2.15E+00,-6.16E-01,-6.30E-01,0.01328125
5.30E-05,-2.16E+00,-6.21E-01,-6.34E-01,0.012890625
5.35E-05,-2.17E+00,-6.25E-01,-6.37E-01,0.01171875
5.40E-05,-2.18E+00,-6.30E-01,-6.39E-01,0.009375
5.45E-05,-2.18E+00,-6.33E-01,-6.41E-01,0.0078125
5.50E-05,-2.19E+00,-6.33E-01,-6.43E-01,0.009375
5.55E-05,-2.19E+00,-6.36E-01,-6.43E-01,0.006640625
5.60E-05,-2.19E+00,-6.36E-01,-6.43E-01,0.006640625
5.65E-05,-2.19E+00,-6.36E-01,-6.42E-01,0.006640625
5.70E-05,-2.18E+00,-6.34E-01,-6.41E-01,0.007421875
5.75E-05,-2.18E+00,-6.33E-01,-6.39E-01,0.00625
5.80E-05,-2.16E+00,-6.29E-01,-6.37E-01,0.008203125
5.85E-05,-2.15E+00,-6.27E-01,-6.33E-01,0.00625
5.90E-05,-2.15E+00,-6.23E-01,-6.29E-01,0.005859375
5.95E-05,-2.13E+00,-6.20E-01,-6.25E-01,0.005078125
6.00E-05,-2.11E+00,-6.13E-01,-6.20E-01,0.00625
6.05E-05,-2.10E+00,-6.07E-01,-6.14E-01,0.00703125
6.10E-05,-2.08E+00,-6.02E-01,-6.07E-01,0.005078125
6.15E-05,-2.06E+00,-5.96E-01,-6.00E-01,0.003515625
6.20E-05,-2.03E+00,-5.88E-01,-5.93E-01,0.005078125
6.25E-05,-2.01E+00,-5.82E-01,-5.86E-01,0.003515625
6.30E-05,-1.98E+00,-5.73E-01,-5.77E-01,0.0046875
6.35E-05,-1.95E+00,-5.64E-01,-5.69E-01,0.004296875
6.40E-05,-1.92E+00,-5.56E-01,-5.59E-01,0.003125
6.45E-05,-1.89E+00,-5.48E-01,-5.48E-01,0.000390625
6.50E-05,-1.86E+00,-5.39E-01,-5.38E-01,0.001171875
6.55E-05,-1.83E+00,-5.29E-01,-5.27E-01,0.001171875
6.60E-05,-1.79E+00,-5.19E-01,-5.16E-01,0.003125
6.65E-05,-1.75E+00,-5.08E-01,-5.04E-01,0.00390625
6.70E-05,-1.71E+00,-4.96E-01,-4.91E-01,0.0046875
6.75E-05,-1.67E+00,-4.85E-01,-4.77E-01,0.007421875
6.80E-05,-1.63E+00,-4.72E-01,-4.63E-01,0.008984375
6.85E-05,-1.59E+00,-4.57E-01,-4.49E-01,0.0078125
6.90E-05,-1.55E+00,-4.43E-01,-4.34E-01,0.008984375
6.95E-05,-1.50E+00,-4.31E-01,-4.19E-01,0.01171875
7.00E-05,-1.46E+00,-4.16E-01,-4.04E-01,0.012109375
7.05E-05,-1.41E+00,-4.00E-01,-3.87E-01,0.0125
7.10E-05,-1.36E+00,-3.83E-01,-3.71E-01,0.012109375
7.15E-05,-1.31E+00,-3.66E-01,-3.55E-01,0.011328125
7.20E-05,-1.25E+00,-3.48E-01,-3.39E-01,0.009375
7.25E-05,-1.20E+00,-3.30E-01,-3.23E-01,0.00703125
7.30E-05,-1.15E+00,-3.13E-01,-3.04E-01,0.008984375
7.35E-05,-1.09E+00,-2.97E-01,-2.86E-01,0.011328125
7.40E-05,-1.03E+00,-2.82E-01,-2.68E-01,0.013671875
7.45E-05,-9.79E-01,-2.65E-01,-2.50E-01,0.015234375
7.50E-05,-9.20E-01,-2.49E-01,-2.30E-01,0.018359375
7.55E-05,-8.61E-01,-2.31E-01,-2.11E-01,0.01953125
7.60E-05,-7.99E-01,-2.10E-01,-1.91E-01,0.01875
7.65E-05,-7.48E-01,-1.89E-01,-1.72E-01,0.016796875
7.70E-05,-6.88E-01,-1.68E-01,-1.53E-01,0.01484375
7.75E-05,-6.33E-01,-1.48E-01,-1.34E-01,0.013671875
7.80E-05,-5.70E-01,-1.28E-01,-1.15E-01,0.0125
7.85E-05,-5.08E-01,-1.09E-01,-9.49E-02,0.013671875
7.90E-05,-4.47E-01,-8.83E-02,-7.42E-02,0.0140625
7.95E-05,-3.89E-01,-6.80E-02,-5.43E-02,0.013671875
