x-axis,1,2,3
-1.69000E-06,-2.20312500000E+00,-577.34375860E-03,-596.09375888E-03
-1.68000E-06,-2.19531250000E+00,-574.21875856E-03,-594.14063385E-03
-1.67000E-06,-2.18359375000E+00,-570.70313350E-03,-591.40625881E-03
-1.66000E-06,-2.17578125000E+00,-567.57813346E-03,-588.67188377E-03
-1.65000E-06,-2.16796875000E+00,-564.45313341E-03,-586.32813374E-03
-1.64000E-06,-2.15625000000E+00,-560.54688335E-03,-584.37500871E-03
-1.63000E-06,-2.14453125000E+00,-557.81250831E-03,-581.64063367E-03
-1.62000E-06,-2.13671875000E+00,-553.90625825E-03,-578.90625863E-03
-1.61000E-06,-2.12109375000E+00,-550.78125821E-03,-576.17188359E-03
-1.60000E-06,-2.10937500000E+00,-547.26563315E-03,-573.43750854E-03
-1.59000E-06,-2.09765625000E+00,-543.75000810E-03,-569.92188349E-03
-1.58000E-06,-2.07812500000E+00,-540.23438305E-03,-566.01563343E-03
-1.57000E-06,-2.06640625000E+00,-536.71875800E-03,-562.89063339E-03
-1.56000E-06,-2.05468750000E+00,-533.20313295E-03,-558.98438333E-03
-1.55000E-06,-2.04687500000E+00,-528.90625788E-03,-555.85938328E-03
-1.54000E-06,-2.03125000000E+00,-525.00000782E-03,-551.95313322E-03
-1.53000E-06,-2.01562500000E+00,-520.70313276E-03,-548.43750817E-03
-1.52000E-06,-2.00390625000E+00,-516.40625770E-03,-544.92188312E-03
-1.51000E-06,-1.99218750000E+00,-511.71875763E-03,-541.01563306E-03
-1.50000E-06,-1.96875000000E+00,-507.03125756E-03,-537.50000801E-03
-1.49000E-06,-1.95703125000E+00,-502.34375749E-03,-533.59375795E-03
-1.48000E-06,-1.93750000000E+00,-497.65625742E-03,-530.07813290E-03
-1.47000E-06,-1.91796875000E+00,-492.57813234E-03,-525.78125783E-03
-1.46000E-06,-1.90234375000E+00,-487.50000726E-03,-521.48438277E-03
-1.45000E-06,-1.89062500000E+00,-482.81250719E-03,-517.18750771E-03
-1.44000E-06,-1.87109375000E+00,-477.73438212E-03,-512.89063264E-03
-1.43000E-06,-1.85546875000E+00,-471.87500703E-03,-507.81250757E-03
-1.42000E-06,-1.83984375000E+00,-466.40625695E-03,-503.12500750E-03
-1.41000E-06,-1.82031250000E+00,-461.32813187E-03,-498.43750743E-03
-1.40000E-06,-1.80078125000E+00,-455.85938179E-03,-493.75000736E-03
-1.39000E-06,-1.78906250000E+00,-450.00000671E-03,-488.67188228E-03
-1.38000E-06,-1.77734375000E+00,-444.92188163E-03,-483.20313220E-03
-1.37000E-06,-1.76171875000E+00,-439.45313155E-03,-478.51563213E-03
-1.36000E-06,-1.74218750000E+00,-433.98438147E-03,-473.43750705E-03
-1.35000E-06,-1.72656250000E+00,-428.51563139E-03,-467.96875697E-03
-1.34000E-06,-1.70703125000E+00,-422.65625630E-03,-462.50000689E-03
-1.33000E-06,-1.68750000000E+00,-416.79688121E-03,-457.42188182E-03
-1.32000E-06,-1.67187500000E+00,-410.93750612E-03,-451.95313173E-03
-1.31000E-06,-1.65234375000E+00,-405.07813104E-03,-446.48438165E-03
-1.30000E-06,-1.62890625000E+00,-398.82813094E-03,-441.40625658E-03
-1.29000E-06,-1.61718750000E+00,-392.96875586E-03,-435.54688149E-03
-1.28000E-06,-1.59375000000E+00,-386.32813076E-03,-430.07813141E-03
-1.27000E-06,-1.57421875000E+00,-380.07813066E-03,-424.60938133E-03
-1.26000E-06,-1.55078125000E+00,-374.21875558E-03,-418.75000624E-03
-1.25000E-06,-1.53125000000E+00,-367.96875548E-03,-412.89063115E-03
-1.24000E-06,-1.50781250000E+00,-361.71875539E-03,-406.64063106E-03
-1.23000E-06,-1.49609375000E+00,-355.46875530E-03,-400.39063097E-03
-1.22000E-06,-1.47656250000E+00,-349.60938021E-03,-394.53125588E-03
-1.21000E-06,-1.45703125000E+00,-343.35938012E-03,-388.28125579E-03
-1.20000E-06,-1.43359375000E+00,-337.10938002E-03,-382.42188070E-03
-1.19000E-06,-1.41796875000E+00,-330.07812992E-03,-375.78125560E-03
-1.18000E-06,-1.39843750000E+00,-323.82812983E-03,-369.92188051E-03
-1.17000E-06,-1.38281250000E+00,-316.79687972E-03,-363.67188042E-03
-1.16000E-06,-1.36328125000E+00,-309.37500461E-03,-357.42188033E-03
-1.15000E-06,-1.33984375000E+00,-303.12500452E-03,-351.17188023E-03
-1.14000E-06,-1.32031250000E+00,-296.09375441E-03,-344.53125513E-03
-1.13000E-06,-1.29687500000E+00,-289.45312931E-03,-338.28125504E-03
-1.12000E-06,-1.27734375000E+00,-282.03125420E-03,-332.42187995E-03
-1.11000E-06,-1.25390625000E+00,-275.00000410E-03,-325.39062985E-03
-1.10000E-06,-1.23437500000E+00,-267.96875399E-03,-318.75000475E-03
-1.09000E-06,-1.21093750000E+00,-260.93750389E-03,-312.10937965E-03
-1.08000E-06,-1.18750000000E+00,-253.51562878E-03,-305.07812955E-03
-1.07000E-06,-1.16796875000E+00,-246.09375367E-03,-298.43750445E-03
-1.06000E-06,-1.14453125000E+00,-239.06250356E-03,-291.40625434E-03
-1.05000E-06,-1.12500000000E+00,-231.64062845E-03,-284.37500424E-03
-1.04000E-06,-1.09765625000E+00,-224.60937835E-03,-277.73437914E-03
-1.03000E-06,-1.07812500000E+00,-216.79687823E-03,-270.31250403E-03
-1.02000E-06,-1.05468750000E+00,-208.98437811E-03,-263.28125392E-03
-1.01000E-06,-1.03515625000E+00,-201.17187800E-03,-256.25000382E-03
-1.00000E-06,-1.00781250000E+00,-193.75000289E-03,-249.21875371E-03
-990.00E-09,-980.46875000E-03,-185.93750277E-03,-241.79687860E-03
-980.00E-09,-957.03125000E-03,-178.90625267E-03,-234.37500349E-03
-970.00E-09,-937.50000000E-03,-170.70312754E-03,-226.56250338E-03
-960.00E-09,-910.15625000E-03,-163.67187744E-03,-219.14062827E-03
-950.00E-09,-894.53125000E-03,-156.25000233E-03,-211.32812815E-03
-940.00E-09,-867.18750000E-03,-149.21875222E-03,-203.90625304E-03
-930.00E-09,-839.84375000E-03,-141.79687711E-03,-196.87500293E-03
-920.00E-09,-820.31250000E-03,-134.76562701E-03,-189.45312782E-03
-910.00E-09,-796.87500000E-03,-126.56250189E-03,-181.64062771E-03
-900.00E-09,-777.34375000E-03,-118.75000177E-03,-174.21875260E-03
-890.00E-09,-746.09375000E-03,-111.32812666E-03,-166.79687749E-03
-880.00E-09,-722.65625000E-03,-103.51562654E-03,-159.76562738E-03
-870.00E-09,-703.12500000E-03,-95.31250142E-03,-151.95312726E-03
-860.00E-09,-675.78125000E-03,-87.89062631E-03,-144.14062715E-03
-850.00E-09,-652.34375000E-03,-79.68750119E-03,-137.10937704E-03
-840.00E-09,-625.00000000E-03,-71.48437607E-03,-129.68750193E-03
-830.00E-09,-601.56250000E-03,-63.67187595E-03,-121.87500182E-03
-820.00E-09,-578.12500000E-03,-55.85937583E-03,-114.06250170E-03
-810.00E-09,-554.68750000E-03,-48.43750072E-03,-106.64062659E-03
-800.00E-09,-531.25000000E-03,-41.01562561E-03,-98.82812647E-03
-790.00E-09,-507.81250000E-03,-33.59375050E-03,-91.40625136E-03
-780.00E-09,-480.46875000E-03,-26.17187539E-03,-83.20312624E-03
-770.00E-09,-457.03125000E-03,-18.75000028E-03,-76.17187614E-03
-760.00E-09,-425.78125000E-03,-11.32812517E-03,-67.57812601E-03
-750.00E-09,-410.15625000E-03,-4.29687506E-03,-59.76562589E-03
-740.00E-09,-386.71875000E-03,+3.12500005E-03,-52.34375078E-03
-730.00E-09,-363.28125000E-03,+10.54687516E-03,-44.92187567E-03
-720.00E-09,-343.75000000E-03,+18.35937527E-03,-37.50000056E-03
-710.00E-09,-324.21875000E-03,+26.95312540E-03,-30.46875045E-03
-700.00E-09,-300.78125000E-03,+34.37500051E-03,-22.65625034E-03
-690.00E-09,-277.34375000E-03,+42.57812563E-03,-15.23437523E-03
-680.00E-09,-250.00000000E-03,+50.39062575E-03,-7.42187511E-03
-670.00E-09,-226.56250000E-03,+58.20312587E-03,-0.0E+00
-660.00E-09,-203.12500000E-03,+66.01562598E-03,+7.81250012E-03
-650.00E-09,-179.68750000E-03,+74.21875111E-03,+15.23437523E-03
-640.00E-09,-156.25000000E-03,+81.64062622E-03,+23.43750035E-03
-630.00E-09,-136.71875000E-03,+88.67187632E-03,+32.03125048E-03
-620.00E-09,-117.18750000E-03,+96.48437644E-03,+39.84375059E-03
-610.00E-09,-85.93750000E-03,+103.51562654E-03,+47.26562570E-03
-600.00E-09,-70.31250000E-03,+111.71875166E-03,+55.07812582E-03
-590.00E-09,-50.78125000E-03,+119.53125178E-03,+62.50000093E-03
-580.00E-09,-27.34375000E-03,+127.34375190E-03,+70.70312605E-03
-570.00E-09,-7.81250000E-03,+134.76562701E-03,+78.12500116E-03
-560.00E-09,+15.62500000E-03,+142.18750212E-03,+85.54687627E-03
-550.00E-09,+39.06250000E-03,+150.39062724E-03,+92.96875139E-03
-540.00E-09,+58.59375000E-03,+158.20312736E-03,+100.78125150E-03
-530.00E-09,+74.21875000E-03,+165.23437746E-03,+107.81250161E-03
-520.00E-09,+105.46875000E-03,+173.04687758E-03,+116.01562673E-03
-510.00E-09,+121.09375000E-03,+181.25000270E-03,+123.04687683E-03
-500.00E-09,+148.43750000E-03,+189.06250282E-03,+130.85937695E-03
-490.00E-09,+171.87500000E-03,+196.48437793E-03,+138.67187707E-03
-480.00E-09,+195.31250000E-03,+204.29687804E-03,+145.70312717E-03
-470.00E-09,+210.93750000E-03,+211.71875315E-03,+153.51562729E-03
-460.00E-09,+230.46875000E-03,+219.14062827E-03,+161.71875241E-03
-450.00E-09,+257.81250000E-03,+226.56250338E-03,+169.53125253E-03
-440.00E-09,+285.15625000E-03,+233.98437849E-03,+176.95312764E-03
-430.00E-09,+300.78125000E-03,+241.01562859E-03,+184.37500275E-03
-420.00E-09,+328.12500000E-03,+248.04687870E-03,+192.18750286E-03
-410.00E-09,+355.46875000E-03,+255.07812880E-03,+199.60937797E-03
-400.00E-09,+378.90625000E-03,+262.10937891E-03,+207.03125308E-03
-390.00E-09,+398.43750000E-03,+269.14062901E-03,+214.06250319E-03
-380.00E-09,+421.87500000E-03,+275.78125411E-03,+221.48437830E-03
-370.00E-09,+445.31250000E-03,+282.42187921E-03,+228.51562841E-03
-360.00E-09,+464.84375000E-03,+289.06250431E-03,+235.54687851E-03
-350.00E-09,+480.46875000E-03,+295.70312941E-03,+242.96875362E-03
-340.00E-09,+496.09375000E-03,+301.95312950E-03,+250.39062873E-03
-330.00E-09,+519.53125000E-03,+308.59375460E-03,+257.42187884E-03
-320.00E-09,+542.96875000E-03,+315.23437970E-03,+264.06250393E-03
-310.00E-09,+558.59375000E-03,+322.26562980E-03,+270.70312903E-03
-300.00E-09,+582.03125000E-03,+329.29687991E-03,+277.34375413E-03
-290.00E-09,+601.56250000E-03,+335.15625499E-03,+283.98437923E-03
-280.00E-09,+621.09375000E-03,+341.79688009E-03,+291.01562934E-03
-270.00E-09,+640.62500000E-03,+348.82813020E-03,+297.65625444E-03
-260.00E-09,+664.06250000E-03,+355.46875530E-03,+304.29687953E-03
-250.00E-09,+683.59375000E-03,+361.71875539E-03,+310.54687963E-03
-240.00E-09,+703.12500000E-03,+367.57813048E-03,+316.79687972E-03
-230.00E-09,+722.65625000E-03,+374.21875558E-03,+323.82812983E-03
-220.00E-09,+742.18750000E-03,+379.68750566E-03,+330.46875492E-03
-210.00E-09,+757.81250000E-03,+385.93750575E-03,+336.71875502E-03
-200.00E-09,+773.43750000E-03,+391.79688084E-03,+343.35938012E-03
-190.00E-09,+792.96875000E-03,+398.43750594E-03,+349.60938021E-03
-180.00E-09,+816.40625000E-03,+404.29688102E-03,+355.85938030E-03
-170.00E-09,+835.93750000E-03,+410.15625611E-03,+362.10938040E-03
-160.00E-09,+851.56250000E-03,+416.01563120E-03,+368.35938049E-03
-150.00E-09,+859.37500000E-03,+422.65625630E-03,+374.60938058E-03
-140.00E-09,+878.90625000E-03,+428.51563139E-03,+380.46875567E-03
-130.00E-09,+894.53125000E-03,+433.98438147E-03,+387.10938077E-03
-120.00E-09,+914.06250000E-03,+439.06250654E-03,+393.35938086E-03
-110.00E-09,+925.78125000E-03,+444.14063162E-03,+399.21875595E-03
-100.00E-09,+937.50000000E-03,+449.21875669E-03,+405.07813104E-03
-90.00E-09,+957.03125000E-03,+455.07813178E-03,+410.93750612E-03
-80.00E-09,+976.56250000E-03,+460.15625686E-03,+416.40625620E-03
-70.00E-09,+984.37500000E-03,+465.62500694E-03,+422.65625630E-03
-60.00E-09,+1.00390625000E+00,+470.70313201E-03,+428.12500638E-03
-50.00E-09,+1.01953125000E+00,+475.78125709E-03,+433.98438147E-03
-40.00E-09,+1.03125000000E+00,+480.07813215E-03,+438.67188154E-03
-30.00E-09,+1.04687500000E+00,+484.76563222E-03,+444.14063162E-03
-20.00E-09,+1.05468750000E+00,+489.06250729E-03,+449.60938170E-03
-10.00E-09,+1.07031250000E+00,+493.75000736E-03,+454.68750678E-03
-0.0E+00,+1.08593750000E+00,+498.43750743E-03,+459.37500685E-03
+10.00E-09,+1.09765625000E+00,+502.73438249E-03,+464.84375693E-03
+20.00E-09,+1.10937500000E+00,+507.42188256E-03,+469.53125700E-03
+30.00E-09,+1.12500000000E+00,+511.71875763E-03,+474.60938207E-03
+40.00E-09,+1.14453125000E+00,+516.01563269E-03,+478.90625714E-03
+50.00E-09,+1.15234375000E+00,+519.92188275E-03,+483.59375721E-03
+60.00E-09,+1.16015625000E+00,+523.82813281E-03,+488.28125728E-03
+70.00E-09,+1.17578125000E+00,+527.73438286E-03,+492.57813234E-03
+80.00E-09,+1.18750000000E+00,+531.64063292E-03,+497.26563241E-03
+90.00E-09,+1.20312500000E+00,+535.54688298E-03,+501.95313248E-03
+100.00E-09,+1.21093750000E+00,+539.45313304E-03,+506.64063255E-03
+110.00E-09,+1.21875000000E+00,+543.35938310E-03,+510.54688261E-03
+120.00E-09,+1.23046875000E+00,+546.87500815E-03,+514.06250766E-03
+130.00E-09,+1.24218750000E+00,+550.78125821E-03,+518.35938272E-03
+140.00E-09,+1.25000000000E+00,+553.90625825E-03,+522.26563278E-03
+150.00E-09,+1.25781250000E+00,+557.42188331E-03,+526.17188284E-03
+160.00E-09,+1.26953125000E+00,+560.93750836E-03,+530.07813290E-03
+170.00E-09,+1.28125000000E+00,+564.06250841E-03,+533.98438296E-03
+180.00E-09,+1.29296875000E+00,+567.18750845E-03,+537.50000801E-03
+190.00E-09,+1.29687500000E+00,+570.31250850E-03,+541.40625807E-03
+200.00E-09,+1.30859375000E+00,+574.21875856E-03,+545.31250813E-03
+210.00E-09,+1.31250000000E+00,+576.95313360E-03,+548.43750817E-03
+220.00E-09,+1.32031250000E+00,+579.68750864E-03,+551.95313322E-03
+230.00E-09,+1.32421875000E+00,+582.81250868E-03,+555.46875828E-03
+240.00E-09,+1.33593750000E+00,+585.15625872E-03,+558.20313332E-03
+250.00E-09,+1.34375000000E+00,+587.50000875E-03,+561.32813336E-03
+260.00E-09,+1.34765625000E+00,+589.84375879E-03,+564.45313341E-03
+270.00E-09,+1.35937500000E+00,+591.79688382E-03,+567.18750845E-03
+280.00E-09,+1.36328125000E+00,+594.14063385E-03,+570.70313350E-03
+290.00E-09,+1.36328125000E+00,+595.70313388E-03,+573.82813355E-03
+300.00E-09,+1.37109375000E+00,+597.65625891E-03,+576.17188359E-03
+310.00E-09,+1.37500000000E+00,+599.60938393E-03,+578.12500861E-03
+320.00E-09,+1.38671875000E+00,+601.17188396E-03,+580.85938366E-03
+330.00E-09,+1.39062500000E+00,+603.12500899E-03,+583.59375870E-03
+340.00E-09,+1.39062500000E+00,+605.07813402E-03,+586.32813374E-03
+350.00E-09,+1.39843750000E+00,+606.25000903E-03,+587.89063376E-03
+360.00E-09,+1.40234375000E+00,+607.81250906E-03,+589.84375879E-03
+370.00E-09,+1.40625000000E+00,+608.98438407E-03,+592.18750882E-03
+380.00E-09,+1.41015625000E+00,+610.54688410E-03,+593.75000885E-03
+390.00E-09,+1.41406250000E+00,+611.32813411E-03,+595.31250887E-03
+400.00E-09,+1.41406250000E+00,+612.50000913E-03,+596.87500889E-03
+410.00E-09,+1.41796875000E+00,+613.67188414E-03,+599.21875893E-03
+420.00E-09,+1.41796875000E+00,+614.45313416E-03,+600.39063395E-03
+430.00E-09,+1.42578125000E+00,+614.84375916E-03,+601.17188396E-03
+440.00E-09,+1.42187500000E+00,+615.62500917E-03,+602.73438398E-03
+450.00E-09,+1.42578125000E+00,+616.01563418E-03,+603.90625900E-03
+460.00E-09,+1.42578125000E+00,+616.40625919E-03,+605.07813402E-03
+470.00E-09,+1.42187500000E+00,+616.40625919E-03,+605.85938403E-03
+480.00E-09,+1.42578125000E+00,+616.79688419E-03,+606.25000903E-03
+490.00E-09,+1.42187500000E+00,+617.18750920E-03,+607.42188405E-03
+500.00E-09,+1.43359375000E+00,+617.18750920E-03,+608.20313406E-03
+510.00E-09,+1.42578125000E+00,+617.18750920E-03,+608.20313406E-03
+520.00E-09,+1.43359375000E+00,+617.57813420E-03,+609.37500908E-03
+530.00E-09,+1.42578125000E+00,+616.79688419E-03,+609.37500908E-03
+540.00E-09,+1.42187500000E+00,+616.40625919E-03,+609.76563409E-03
+550.00E-09,+1.41796875000E+00,+616.01563418E-03,+609.76563409E-03
+560.00E-09,+1.41796875000E+00,+615.62500917E-03,+610.15625909E-03
+570.00E-09,+1.41796875000E+00,+615.23438417E-03,+610.15625909E-03
+580.00E-09,+1.41406250000E+00,+614.06250915E-03,+610.15625909E-03
+590.00E-09,+1.40625000000E+00,+613.67188414E-03,+610.15625909E-03
+600.00E-09,+1.40234375000E+00,+612.89063413E-03,+609.76563409E-03
+610.00E-09,+1.40234375000E+00,+611.71875912E-03,+609.37500908E-03
+620.00E-09,+1.39843750000E+00,+610.54688410E-03,+608.98438407E-03
+630.00E-09,+1.39453125000E+00,+609.37500908E-03,+608.59375907E-03
+640.00E-09,+1.39453125000E+00,+607.81250906E-03,+608.20313406E-03
+650.00E-09,+1.39062500000E+00,+606.25000903E-03,+607.03125905E-03
+660.00E-09,+1.38281250000E+00,+604.68750901E-03,+606.64063404E-03
+670.00E-09,+1.37500000000E+00,+603.12500899E-03,+605.85938403E-03
+680.00E-09,+1.37500000000E+00,+601.56250896E-03,+604.68750901E-03
+690.00E-09,+1.37109375000E+00,+599.21875893E-03,+603.90625900E-03
+700.00E-09,+1.36328125000E+00,+597.65625891E-03,+602.73438398E-03
+710.00E-09,+1.34765625000E+00,+595.70313388E-03,+601.17188396E-03
+720.00E-09,+1.33984375000E+00,+594.14063385E-03,+600.00000894E-03
+730.00E-09,+1.33593750000E+00,+591.40625881E-03,+598.82813392E-03
+740.00E-09,+1.32812500000E+00,+589.45313378E-03,+596.87500889E-03
+750.00E-09,+1.32031250000E+00,+587.10938375E-03,+595.31250887E-03
+760.00E-09,+1.31640625000E+00,+584.76563371E-03,+593.35938384E-03
+770.00E-09,+1.30468750000E+00,+582.42188368E-03,+591.79688382E-03
+780.00E-09,+1.29687500000E+00,+579.29688363E-03,+589.45313378E-03
+790.00E-09,+1.28906250000E+00,+576.56250859E-03,+587.10938375E-03
+800.00E-09,+1.27343750000E+00,+573.82813355E-03,+585.15625872E-03
+810.00E-09,+1.26953125000E+00,+570.70313350E-03,+583.20313369E-03
+820.00E-09,+1.26171875000E+00,+567.57813346E-03,+581.25000866E-03
+830.00E-09,+1.24609375000E+00,+564.45313341E-03,+578.51563362E-03
+840.00E-09,+1.24218750000E+00,+561.32813336E-03,+576.17188359E-03
+850.00E-09,+1.23046875000E+00,+558.20313332E-03,+573.43750854E-03
+860.00E-09,+1.21875000000E+00,+554.68750827E-03,+570.31250850E-03
+870.00E-09,+1.21093750000E+00,+551.56250822E-03,+567.57813346E-03
+880.00E-09,+1.19921875000E+00,+547.65625816E-03,+564.84375842E-03
+890.00E-09,+1.18359375000E+00,+544.53125811E-03,+561.71875837E-03
+900.00E-09,+1.17187500000E+00,+540.23438305E-03,+558.98438333E-03
+910.00E-09,+1.15625000000E+00,+536.32813299E-03,+555.07813327E-03
+920.00E-09,+1.14843750000E+00,+532.81250794E-03,+551.95313322E-03
+930.00E-09,+1.13671875000E+00,+528.90625788E-03,+548.43750817E-03
+940.00E-09,+1.12109375000E+00,+524.60938282E-03,+545.31250813E-03
+950.00E-09,+1.10937500000E+00,+520.70313276E-03,+541.79688307E-03
+960.00E-09,+1.10156250000E+00,+516.79688270E-03,+538.28125802E-03
+970.00E-09,+1.08593750000E+00,+512.50000764E-03,+534.37500796E-03
+980.00E-09,+1.07031250000E+00,+507.42188256E-03,+530.85938291E-03
+990.00E-09,+1.05859375000E+00,+503.12500750E-03,+526.95313285E-03
+1.00000E-06,+1.04687500000E+00,+499.21875744E-03,+522.65625779E-03
+1.01000E-06,+1.03125000000E+00,+494.53125737E-03,+518.75000773E-03
+1.02000E-06,+1.01562500000E+00,+489.45313229E-03,+514.84375767E-03
+1.03000E-06,+1.00390625000E+00,+485.54688224E-03,+510.93750761E-03
+1.04000E-06,+992.18750000E-03,+480.85938217E-03,+506.64063255E-03
+1.05000E-06,+968.75000000E-03,+476.56250710E-03,+502.34375749E-03
+1.06000E-06,+953.12500000E-03,+470.70313201E-03,+498.04688242E-03
+1.07000E-06,+937.50000000E-03,+466.40625695E-03,+493.35938235E-03
+1.08000E-06,+925.78125000E-03,+460.93750687E-03,+488.67188228E-03
+1.09000E-06,+910.15625000E-03,+455.85938179E-03,+484.37500722E-03
+1.10000E-06,+894.53125000E-03,+450.39063171E-03,+479.29688214E-03
+1.11000E-06,+878.90625000E-03,+444.92188163E-03,+474.60938207E-03
+1.12000E-06,+867.18750000E-03,+439.84375655E-03,+469.92188200E-03
+1.13000E-06,+847.65625000E-03,+434.37500647E-03,+465.23438193E-03
+1.14000E-06,+824.21875000E-03,+428.51563139E-03,+460.15625686E-03
+1.15000E-06,+808.59375000E-03,+422.65625630E-03,+455.46875679E-03
+1.16000E-06,+796.87500000E-03,+416.40625620E-03,+449.60938170E-03
+1.17000E-06,+769.53125000E-03,+410.93750612E-03,+444.92188163E-03
+1.18000E-06,+753.90625000E-03,+404.68750603E-03,+439.84375655E-03
+1.19000E-06,+734.37500000E-03,+398.43750594E-03,+434.37500647E-03
+1.20000E-06,+718.75000000E-03,+392.57813085E-03,+428.51563139E-03
+1.21000E-06,+699.21875000E-03,+385.93750575E-03,+422.65625630E-03
+1.22000E-06,+675.78125000E-03,+379.29688065E-03,+417.57813122E-03
+1.23000E-06,+660.15625000E-03,+373.43750556E-03,+410.93750612E-03
+1.24000E-06,+644.53125000E-03,+367.57813048E-03,+405.07813104E-03
+1.25000E-06,+621.09375000E-03,+361.32813038E-03,+399.21875595E-03
+1.26000E-06,+601.56250000E-03,+355.07813029E-03,+393.35938086E-03
+1.27000E-06,+582.03125000E-03,+348.82813020E-03,+386.71875576E-03
+1.28000E-06,+562.50000000E-03,+342.57813010E-03,+380.85938068E-03
+1.29000E-06,+539.06250000E-03,+336.32813001E-03,+374.60938058E-03
+1.30000E-06,+519.53125000E-03,+329.68750491E-03,+368.75000549E-03
+1.31000E-06,+500.00000000E-03,+322.26562980E-03,+362.10938040E-03
+1.32000E-06,+476.56250000E-03,+316.01562971E-03,+356.25000531E-03
+1.33000E-06,+457.03125000E-03,+309.37500461E-03,+350.00000522E-03
+1.34000E-06,+437.50000000E-03,+302.34375451E-03,+343.75000512E-03
+1.35000E-06,+414.06250000E-03,+295.70312941E-03,+337.10938002E-03
+1.36000E-06,+390.62500000E-03,+289.84375432E-03,+330.46875492E-03
+1.37000E-06,+371.09375000E-03,+283.20312922E-03,+323.43750482E-03
+1.38000E-06,+351.56250000E-03,+276.17187912E-03,+317.18750473E-03
+1.39000E-06,+328.12500000E-03,+269.14062901E-03,+310.54687963E-03
+1.40000E-06,+304.68750000E-03,+262.10937891E-03,+304.29687953E-03
+1.41000E-06,+281.25000000E-03,+255.07812880E-03,+298.43750445E-03
+1.42000E-06,+257.81250000E-03,+247.65625369E-03,+291.79687935E-03
+1.43000E-06,+234.37500000E-03,+240.62500359E-03,+284.76562924E-03
+1.44000E-06,+210.93750000E-03,+233.59375348E-03,+278.51562915E-03
+1.45000E-06,+187.50000000E-03,+226.56250338E-03,+271.87500405E-03
+1.46000E-06,+167.96875000E-03,+219.14062827E-03,+264.84375395E-03
+1.47000E-06,+144.53125000E-03,+211.71875315E-03,+257.42187884E-03
+1.48000E-06,+125.00000000E-03,+203.90625304E-03,+250.00000373E-03
+1.49000E-06,+97.65625000E-03,+196.48437793E-03,+242.96875362E-03
+1.50000E-06,+74.21875000E-03,+189.06250282E-03,+235.93750352E-03
+1.51000E-06,+50.78125000E-03,+181.25000270E-03,+228.51562841E-03
+1.52000E-06,+31.25000000E-03,+173.43750258E-03,+221.09375329E-03
+1.53000E-06,+7.81250000E-03,+165.62500247E-03,+213.67187818E-03
+1.54000E-06,-7.81250000E-03,+157.81250235E-03,+207.03125309E-03
+1.55000E-06,-27.34375000E-03,+150.39062724E-03,+200.00000298E-03
+1.56000E-06,-46.87500000E-03,+142.57812712E-03,+192.57812787E-03
+1.57000E-06,-74.21875000E-03,+135.15625201E-03,+184.76562775E-03
+1.58000E-06,-97.65625000E-03,+127.34375190E-03,+177.34375264E-03
+1.59000E-06,-117.18750000E-03,+119.53125178E-03,+169.14062752E-03
+1.60000E-06,-140.62500000E-03,+112.10937667E-03,+161.71875241E-03
+1.61000E-06,-171.87500000E-03,+104.68750156E-03,+153.90625229E-03
+1.62000E-06,-187.50000000E-03,+96.87500144E-03,+146.48437718E-03
+1.63000E-06,-210.93750000E-03,+89.45312633E-03,+138.67187707E-03
+1.64000E-06,-226.56250000E-03,+82.42187623E-03,+131.25000196E-03
+1.65000E-06,-246.09375000E-03,+74.21875111E-03,+123.43750184E-03
+1.66000E-06,-273.43750000E-03,+66.79687600E-03,+116.40625173E-03
